variable,areaName,Borough,areaType,value
2015-11-01,All Midtown,Manhattan,submarket,1681
2015-11-01,All Upper East Side,Manhattan,submarket,1483
2015-11-01,All Upper Manhattan,Manhattan,submarket,565
2015-11-01,All Upper West Side,Manhattan,submarket,1011
2015-11-01,Astoria,Queens,neighborhood,103
2015-11-01,Auburndale,Queens,neighborhood,11
2015-11-01,Bath Beach,Brooklyn,neighborhood,11
2015-11-01,Battery Park City,Manhattan,neighborhood,93
2015-11-01,Bay Ridge,Brooklyn,neighborhood,129
2015-11-01,Baychester,Bronx,neighborhood,2
2015-11-01,Bayside,Queens,neighborhood,67
2015-11-01,Bedford Park,Bronx,neighborhood,4
2015-11-01,Bedford-Stuyvesant,Brooklyn,neighborhood,297
2015-11-01,Bellerose,Queens,neighborhood,23
2015-11-01,Belmont,Bronx,neighborhood,0
2015-11-01,Bensonhurst,Brooklyn,neighborhood,25
2015-11-01,Bergen Beach,Brooklyn,neighborhood,28
2015-11-01,Boerum Hill,Brooklyn,neighborhood,85
2015-11-01,Borough Park,Brooklyn,neighborhood,10
2015-11-01,Briarwood,Queens,neighborhood,30
2015-11-01,Brighton Beach,Brooklyn,neighborhood,60
2015-11-01,Bronx,Bronx,borough,773
2015-11-01,Bronxwood,Bronx,neighborhood,9
2015-11-01,Brooklyn,Brooklyn,borough,3272
2015-11-01,Brooklyn Heights,Brooklyn,neighborhood,120
2015-11-01,Brookville,Queens,neighborhood,2
2015-11-01,Brownsville,Brooklyn,neighborhood,17
2015-11-01,Bushwick,Brooklyn,neighborhood,113
2015-11-01,Cambria Heights,Queens,neighborhood,8
2015-11-01,Canarsie,Brooklyn,neighborhood,99
2015-11-01,Carroll Gardens,Brooklyn,neighborhood,78
2015-11-01,Castle Hill,Bronx,neighborhood,2
2015-11-01,Central Harlem,Manhattan,neighborhood,229
2015-11-01,Central Park South,Manhattan,neighborhood,81
2015-11-01,Central Queens,Queens,submarket,528
2015-11-01,Chelsea,Manhattan,neighborhood,369
2015-11-01,Chinatown,Manhattan,neighborhood,7
2015-11-01,City Island,Bronx,neighborhood,6
2015-11-01,Civic Center,Manhattan,neighborhood,5
2015-11-01,Clearview,Queens,neighborhood,15
2015-11-01,Clinton Hill,Brooklyn,neighborhood,107
2015-11-01,Co-op City,Bronx,neighborhood,0
2015-11-01,Cobble Hill,Brooklyn,neighborhood,27
2015-11-01,College Point,Queens,neighborhood,3
2015-11-01,Columbia St Waterfront District,Brooklyn,neighborhood,19
2015-11-01,Concourse,Bronx,neighborhood,26
2015-11-01,Coney Island,Brooklyn,neighborhood,29
2015-11-01,Corona,Queens,neighborhood,12
2015-11-01,Country Club,Bronx,neighborhood,4
2015-11-01,Crotona Park East,Bronx,neighborhood,0
2015-11-01,Crown Heights,Brooklyn,neighborhood,126
2015-11-01,DUMBO,Brooklyn,neighborhood,79
2015-11-01,Ditmas Park,Brooklyn,neighborhood,52
2015-11-01,Douglaston,Queens,neighborhood,20
2015-11-01,Downtown Brooklyn,Brooklyn,neighborhood,75
2015-11-01,Dyker Heights,Brooklyn,neighborhood,19
2015-11-01,East Brooklyn,Brooklyn,submarket,648
2015-11-01,East Elmhurst,Queens,neighborhood,7
2015-11-01,East Flatbush,Brooklyn,neighborhood,81
2015-11-01,East Harlem,Manhattan,neighborhood,67
2015-11-01,East New York,Brooklyn,neighborhood,95
2015-11-01,East Tremont,Bronx,neighborhood,2
2015-11-01,East Village,Manhattan,neighborhood,92
2015-11-01,Eastchester,Bronx,neighborhood,2
2015-11-01,Edenwald,Bronx,neighborhood,8
2015-11-01,Elmhurst,Queens,neighborhood,23
2015-11-01,Financial District,Manhattan,neighborhood,323
2015-11-01,Flatbush,Brooklyn,neighborhood,55
2015-11-01,Flatiron,Manhattan,neighborhood,270
2015-11-01,Flatlands,Brooklyn,neighborhood,47
2015-11-01,Floral Park,Queens,neighborhood,0
2015-11-01,Flushing,Queens,neighborhood,88
2015-11-01,Fordham,Bronx,neighborhood,5
2015-11-01,Forest Hills,Queens,neighborhood,233
2015-11-01,Fort Greene,Brooklyn,neighborhood,67
2015-11-01,Fresh Meadows,Queens,neighborhood,2
2015-11-01,Gerritsen Beach,Brooklyn,neighborhood,9
2015-11-01,Glen Oaks,Queens,neighborhood,15
2015-11-01,Glendale,Queens,neighborhood,10
2015-11-01,Gowanus,Brooklyn,neighborhood,13
2015-11-01,Gramercy Park,Manhattan,neighborhood,101
2015-11-01,Gravesend,Brooklyn,neighborhood,36
2015-11-01,Greenpoint,Brooklyn,neighborhood,52
2015-11-01,Greenwich Village,Manhattan,neighborhood,360
2015-11-01,Greenwood,Brooklyn,neighborhood,45
2015-11-01,Hamilton Heights,Manhattan,neighborhood,58
2015-11-01,Highbridge,Bronx,neighborhood,13
2015-11-01,Hillcrest,Queens,neighborhood,2
2015-11-01,Hollis,Queens,neighborhood,5
2015-11-01,Howard Beach,Queens,neighborhood,16
2015-11-01,Hunts Point,Bronx,neighborhood,0
2015-11-01,Inwood,Manhattan,neighborhood,41
2015-11-01,Jackson Heights,Queens,neighborhood,100
2015-11-01,Jamaica,Queens,neighborhood,18
2015-11-01,Jamaica Estates,Queens,neighborhood,16
2015-11-01,Jamaica Hills,Queens,neighborhood,5
2015-11-01,Kensington,Brooklyn,neighborhood,53
2015-11-01,Kew Gardens,Queens,neighborhood,81
2015-11-01,Kew Gardens Hills,Queens,neighborhood,32
2015-11-01,Kingsbridge,Bronx,neighborhood,15
2015-11-01,Laconia,Bronx,neighborhood,4
2015-11-01,Laurelton,Queens,neighborhood,11
2015-11-01,Little Italy,Manhattan,neighborhood,11
2015-11-01,Little Neck,Queens,neighborhood,18
2015-11-01,Long Island City,Queens,neighborhood,130
2015-11-01,Longwood,Bronx,neighborhood,2
2015-11-01,Lower East Side,Manhattan,neighborhood,87
2015-11-01,Manhattan,Manhattan,borough,7258
2015-11-01,Manhattan Beach,Brooklyn,neighborhood,18
2015-11-01,Marble Hill,Manhattan,neighborhood,0
2015-11-01,Marine Park,Brooklyn,neighborhood,39
2015-11-01,Maspeth,Queens,neighborhood,11
2015-11-01,Melrose,Bronx,neighborhood,0
2015-11-01,Middle Village,Queens,neighborhood,13
2015-11-01,Midtown,Manhattan,neighborhood,338
2015-11-01,Midtown East,Manhattan,neighborhood,882
2015-11-01,Midtown South,Manhattan,neighborhood,93
2015-11-01,Midtown West,Manhattan,neighborhood,287
2015-11-01,Midwood,Brooklyn,neighborhood,71
2015-11-01,Mill Basin,Brooklyn,neighborhood,39
2015-11-01,Morningside Heights,Manhattan,neighborhood,41
2015-11-01,Morris Heights,Bronx,neighborhood,0
2015-11-01,Morris Park,Bronx,neighborhood,16
2015-11-01,Morrisania,Bronx,neighborhood,4
2015-11-01,Mott Haven,Bronx,neighborhood,7
2015-11-01,NYC,,city,12998
2015-11-01,New Hyde Park,Queens,neighborhood,1
2015-11-01,Nolita,Manhattan,neighborhood,23
2015-11-01,North Brooklyn,Brooklyn,submarket,344
2015-11-01,North Corona,Queens,neighborhood,7
2015-11-01,Northeast Queens,Queens,submarket,477
2015-11-01,Northwest Brooklyn,Brooklyn,submarket,736
2015-11-01,Northwest Queens,Queens,submarket,274
2015-11-01,Norwood,Bronx,neighborhood,5
2015-11-01,Oakland Gardens,Queens,neighborhood,25
2015-11-01,Ocean Parkway,Brooklyn,neighborhood,0
2015-11-01,Old Mill Basin,Brooklyn,neighborhood,7
2015-11-01,Ozone Park,Queens,neighborhood,6
2015-11-01,Park Slope,Brooklyn,neighborhood,171
2015-11-01,Parkchester,Bronx,neighborhood,13
2015-11-01,Pelham Bay,Bronx,neighborhood,4
2015-11-01,Pelham Gardens,Bronx,neighborhood,1
2015-11-01,Pelham Parkway,Bronx,neighborhood,0
2015-11-01,Pomonok,Queens,neighborhood,1
2015-11-01,Port Morris,Bronx,neighborhood,0
2015-11-01,Prospect Heights,Brooklyn,neighborhood,138
2015-11-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,34
2015-11-01,Prospect Park,Brooklyn,submarket,387
2015-11-01,Prospect Park South,Brooklyn,neighborhood,9
2015-11-01,Queens,Queens,borough,1543
2015-11-01,Queens Village,Queens,neighborhood,12
2015-11-01,Red Hook,Brooklyn,neighborhood,66
2015-11-01,Rego Park,Queens,neighborhood,69
2015-11-01,Richmond Hill,Queens,neighborhood,11
2015-11-01,Ridgewood,Queens,neighborhood,16
2015-11-01,Riverdale,Bronx,neighborhood,516
2015-11-01,Rockaway All,Queens,neighborhood,54
2015-11-01,Roosevelt Island,Manhattan,neighborhood,16
2015-11-01,Rosedale,Queens,neighborhood,11
2015-11-01,Schuylerville,Bronx,neighborhood,1
2015-11-01,Seagate,Brooklyn,neighborhood,14
2015-11-01,Sheepshead Bay,Brooklyn,neighborhood,153
2015-11-01,Soho,Manhattan,neighborhood,151
2015-11-01,Soundview,Bronx,neighborhood,13
2015-11-01,South Brooklyn,Brooklyn,submarket,1153
2015-11-01,South Jamaica,Queens,neighborhood,13
2015-11-01,South Ozone Park,Queens,neighborhood,9
2015-11-01,South Queens,Queens,submarket,210
2015-11-01,South Richmond Hill,Queens,neighborhood,11
2015-11-01,Springfield Gardens,Queens,neighborhood,10
2015-11-01,St. Albans,Queens,neighborhood,30
2015-11-01,Staten Island,Staten Island,borough,148
2015-11-01,Stuyvesant Town/PCV,Manhattan,neighborhood,0
2015-11-01,Sunnyside,Queens,neighborhood,41
2015-11-01,Sunset Park,Brooklyn,neighborhood,24
2015-11-01,The Rockaways,Queens,submarket,54
2015-11-01,Throgs Neck,Bronx,neighborhood,10
2015-11-01,Tremont,Bronx,neighborhood,4
2015-11-01,Tribeca,Manhattan,neighborhood,402
2015-11-01,University Heights,Bronx,neighborhood,14
2015-11-01,Upper East Side,Manhattan,neighborhood,1483
2015-11-01,Upper West Side,Manhattan,neighborhood,1011
2015-11-01,Utopia,Queens,neighborhood,1
2015-11-01,Van Nest,Bronx,neighborhood,6
2015-11-01,Wakefield,Bronx,neighborhood,17
2015-11-01,Washington Heights,Manhattan,neighborhood,119
2015-11-01,West Harlem,Manhattan,neighborhood,10
2015-11-01,West Village,Manhattan,neighborhood,208
2015-11-01,Westchester Village,Bronx,neighborhood,2
2015-11-01,Whitestone,Queens,neighborhood,42
2015-11-01,Williamsbridge,Bronx,neighborhood,20
2015-11-01,Williamsburg,Brooklyn,neighborhood,292
2015-11-01,Windsor Terrace,Brooklyn,neighborhood,35
2015-11-01,Woodhaven,Queens,neighborhood,16
2015-11-01,Woodlawn,Bronx,neighborhood,2
2015-11-01,Woodside,Queens,neighborhood,27
2015-11-01,Woodstock,Bronx,neighborhood,4
2015-12-01,All Downtown,Manhattan,submarket,2245
2015-12-01,All Midtown,Manhattan,submarket,1549
2015-12-01,All Upper East Side,Manhattan,submarket,1340
2015-12-01,All Upper Manhattan,Manhattan,submarket,490
2015-12-01,All Upper West Side,Manhattan,submarket,859
2015-12-01,Astoria,Queens,neighborhood,88
2015-12-01,Auburndale,Queens,neighborhood,7
2015-12-01,Bath Beach,Brooklyn,neighborhood,15
2015-12-01,Battery Park City,Manhattan,neighborhood,88
2015-12-01,Bay Ridge,Brooklyn,neighborhood,111
2015-12-01,Baychester,Bronx,neighborhood,2
2015-12-01,Bayside,Queens,neighborhood,48
2015-12-01,Bedford Park,Bronx,neighborhood,2
2015-12-01,Bedford-Stuyvesant,Brooklyn,neighborhood,273
2015-12-01,Bellerose,Queens,neighborhood,17
2015-12-01,Belmont,Bronx,neighborhood,0
2015-12-01,Bensonhurst,Brooklyn,neighborhood,22
2015-12-01,Bergen Beach,Brooklyn,neighborhood,30
2015-12-01,Boerum Hill,Brooklyn,neighborhood,70
2015-12-01,Borough Park,Brooklyn,neighborhood,8
2015-12-01,Briarwood,Queens,neighborhood,21
2015-12-01,Brighton Beach,Brooklyn,neighborhood,62
2015-12-01,Bronx,Bronx,borough,695
2015-12-01,Bronxwood,Bronx,neighborhood,4
2015-12-01,Brooklyn,Brooklyn,borough,2941
2015-12-01,Brooklyn Heights,Brooklyn,neighborhood,92
2015-12-01,Brookville,Queens,neighborhood,2
2015-12-01,Brownsville,Brooklyn,neighborhood,19
2015-12-01,Bushwick,Brooklyn,neighborhood,106
2015-12-01,Cambria Heights,Queens,neighborhood,9
2015-12-01,Canarsie,Brooklyn,neighborhood,88
2015-12-01,Carroll Gardens,Brooklyn,neighborhood,60
2015-12-01,Castle Hill,Bronx,neighborhood,2
2015-12-01,Central Harlem,Manhattan,neighborhood,204
2015-12-01,Central Park South,Manhattan,neighborhood,70
2015-12-01,Central Queens,Queens,submarket,460
2015-12-01,Chelsea,Manhattan,neighborhood,316
2015-12-01,Chinatown,Manhattan,neighborhood,8
2015-12-01,City Island,Bronx,neighborhood,6
2015-12-01,Civic Center,Manhattan,neighborhood,4
2015-12-01,Clearview,Queens,neighborhood,10
2015-12-01,Clinton Hill,Brooklyn,neighborhood,92
2015-12-01,Co-op City,Bronx,neighborhood,0
2015-12-01,Cobble Hill,Brooklyn,neighborhood,24
2015-12-01,College Point,Queens,neighborhood,5
2015-12-01,Columbia St Waterfront District,Brooklyn,neighborhood,16
2015-12-01,Concourse,Bronx,neighborhood,22
2015-12-01,Coney Island,Brooklyn,neighborhood,26
2015-12-01,Corona,Queens,neighborhood,13
2015-12-01,Country Club,Bronx,neighborhood,4
2015-12-01,Crotona Park East,Bronx,neighborhood,3
2015-12-01,Crown Heights,Brooklyn,neighborhood,116
2015-12-01,DUMBO,Brooklyn,neighborhood,79
2015-12-01,Ditmas Park,Brooklyn,neighborhood,45
2015-12-01,Douglaston,Queens,neighborhood,17
2015-12-01,Downtown Brooklyn,Brooklyn,neighborhood,58
2015-12-01,Dyker Heights,Brooklyn,neighborhood,19
2015-12-01,East Brooklyn,Brooklyn,submarket,604
2015-12-01,East Elmhurst,Queens,neighborhood,6
2015-12-01,East Flatbush,Brooklyn,neighborhood,79
2015-12-01,East Harlem,Manhattan,neighborhood,62
2015-12-01,East New York,Brooklyn,neighborhood,90
2015-12-01,East Tremont,Bronx,neighborhood,2
2015-12-01,East Village,Manhattan,neighborhood,76
2015-12-01,Eastchester,Bronx,neighborhood,2
2015-12-01,Edenwald,Bronx,neighborhood,5
2015-12-01,Elmhurst,Queens,neighborhood,20
2015-12-01,Financial District,Manhattan,neighborhood,284
2015-12-01,Flatbush,Brooklyn,neighborhood,50
2015-12-01,Flatiron,Manhattan,neighborhood,240
2015-12-01,Flatlands,Brooklyn,neighborhood,52
2015-12-01,Floral Park,Queens,neighborhood,0
2015-12-01,Flushing,Queens,neighborhood,67
2015-12-01,Fordham,Bronx,neighborhood,1
2015-12-01,Forest Hills,Queens,neighborhood,207
2015-12-01,Fort Greene,Brooklyn,neighborhood,58
2015-12-01,Fresh Meadows,Queens,neighborhood,1
2015-12-01,Gerritsen Beach,Brooklyn,neighborhood,7
2015-12-01,Glen Oaks,Queens,neighborhood,12
2015-12-01,Glendale,Queens,neighborhood,11
2015-12-01,Gowanus,Brooklyn,neighborhood,8
2015-12-01,Gramercy Park,Manhattan,neighborhood,85
2015-12-01,Gravesend,Brooklyn,neighborhood,39
2015-12-01,Greenpoint,Brooklyn,neighborhood,39
2015-12-01,Greenwich Village,Manhattan,neighborhood,322
2015-12-01,Greenwood,Brooklyn,neighborhood,40
2015-12-01,Hamilton Heights,Manhattan,neighborhood,57
2015-12-01,Highbridge,Bronx,neighborhood,13
2015-12-01,Hillcrest,Queens,neighborhood,2
2015-12-01,Hollis,Queens,neighborhood,5
2015-12-01,Howard Beach,Queens,neighborhood,16
2015-12-01,Hunts Point,Bronx,neighborhood,0
2015-12-01,Inwood,Manhattan,neighborhood,36
2015-12-01,Jackson Heights,Queens,neighborhood,85
2015-12-01,Jamaica,Queens,neighborhood,16
2015-12-01,Jamaica Estates,Queens,neighborhood,16
2015-12-01,Jamaica Hills,Queens,neighborhood,4
2015-12-01,Kensington,Brooklyn,neighborhood,51
2015-12-01,Kew Gardens,Queens,neighborhood,77
2015-12-01,Kew Gardens Hills,Queens,neighborhood,27
2015-12-01,Kingsbridge,Bronx,neighborhood,10
2015-12-01,Laconia,Bronx,neighborhood,3
2015-12-01,Laurelton,Queens,neighborhood,11
2015-12-01,Little Italy,Manhattan,neighborhood,13
2015-12-01,Little Neck,Queens,neighborhood,18
2015-12-01,Long Island City,Queens,neighborhood,132
2015-12-01,Longwood,Bronx,neighborhood,2
2015-12-01,Lower East Side,Manhattan,neighborhood,74
2015-12-01,Manhattan,Manhattan,borough,6496
2015-12-01,Manhattan Beach,Brooklyn,neighborhood,17
2015-12-01,Marble Hill,Manhattan,neighborhood,0
2015-12-01,Marine Park,Brooklyn,neighborhood,36
2015-12-01,Maspeth,Queens,neighborhood,9
2015-12-01,Melrose,Bronx,neighborhood,0
2015-12-01,Middle Village,Queens,neighborhood,11
2015-12-01,Midtown,Manhattan,neighborhood,335
2015-12-01,Midtown East,Manhattan,neighborhood,790
2015-12-01,Midtown South,Manhattan,neighborhood,84
2015-12-01,Midtown West,Manhattan,neighborhood,270
2015-12-01,Midwood,Brooklyn,neighborhood,64
2015-12-01,Mill Basin,Brooklyn,neighborhood,38
2015-12-01,Morningside Heights,Manhattan,neighborhood,35
2015-12-01,Morris Heights,Bronx,neighborhood,0
2015-12-01,Morris Park,Bronx,neighborhood,16
2015-12-01,Morrisania,Bronx,neighborhood,3
2015-12-01,Mott Haven,Bronx,neighborhood,6
2015-12-01,NYC,,city,11623
2015-12-01,New Hyde Park,Queens,neighborhood,2
2015-12-01,Nolita,Manhattan,neighborhood,22
2015-12-01,North Brooklyn,Brooklyn,submarket,283
2015-12-01,North Corona,Queens,neighborhood,7
2015-12-01,Northeast Queens,Queens,submarket,394
2015-12-01,Northwest Brooklyn,Brooklyn,submarket,622
2015-12-01,Northwest Queens,Queens,submarket,250
2015-12-01,Norwood,Bronx,neighborhood,2
2015-12-01,Oakland Gardens,Queens,neighborhood,20
2015-12-01,Ocean Parkway,Brooklyn,neighborhood,0
2015-12-01,Old Mill Basin,Brooklyn,neighborhood,10
2015-12-01,Ozone Park,Queens,neighborhood,7
2015-12-01,Park Slope,Brooklyn,neighborhood,144
2015-12-01,Parkchester,Bronx,neighborhood,13
2015-12-01,Pelham Bay,Bronx,neighborhood,3
2015-12-01,Pelham Gardens,Bronx,neighborhood,1
2015-12-01,Pelham Parkway,Bronx,neighborhood,0
2015-12-01,Pomonok,Queens,neighborhood,0
2015-12-01,Port Morris,Bronx,neighborhood,0
2015-12-01,Prospect Heights,Brooklyn,neighborhood,131
2015-12-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,30
2015-12-01,Prospect Park,Brooklyn,submarket,342
2015-12-01,Prospect Park South,Brooklyn,neighborhood,7
2015-12-01,Queens,Queens,borough,1350
2015-12-01,Queens Village,Queens,neighborhood,14
2015-12-01,Red Hook,Brooklyn,neighborhood,65
2015-12-01,Rego Park,Queens,neighborhood,51
2015-12-01,Richmond Hill,Queens,neighborhood,10
2015-12-01,Ridgewood,Queens,neighborhood,18
2015-12-01,Riverdale,Bronx,neighborhood,487
2015-12-01,Rockaway All,Queens,neighborhood,48
2015-12-01,Roosevelt Island,Manhattan,neighborhood,13
2015-12-01,Rosedale,Queens,neighborhood,9
2015-12-01,Schuylerville,Bronx,neighborhood,0
2015-12-01,Seagate,Brooklyn,neighborhood,12
2015-12-01,Sheepshead Bay,Brooklyn,neighborhood,144
2015-12-01,Soho,Manhattan,neighborhood,157
2015-12-01,Soundview,Bronx,neighborhood,12
2015-12-01,South Brooklyn,Brooklyn,submarket,1087
2015-12-01,South Jamaica,Queens,neighborhood,13
2015-12-01,South Ozone Park,Queens,neighborhood,8
2015-12-01,South Queens,Queens,submarket,198
2015-12-01,South Richmond Hill,Queens,neighborhood,8
2015-12-01,Springfield Gardens,Queens,neighborhood,13
2015-12-01,St. Albans,Queens,neighborhood,25
2015-12-01,Staten Island,Staten Island,borough,136
2015-12-01,Stuyvesant Town/PCV,Manhattan,neighborhood,0
2015-12-01,Sunnyside,Queens,neighborhood,30
2015-12-01,Sunset Park,Brooklyn,neighborhood,22
2015-12-01,The Rockaways,Queens,submarket,48
2015-12-01,Throgs Neck,Bronx,neighborhood,10
2015-12-01,Tremont,Bronx,neighborhood,2
2015-12-01,Tribeca,Manhattan,neighborhood,372
2015-12-01,University Heights,Bronx,neighborhood,12
2015-12-01,Upper East Side,Manhattan,neighborhood,1340
2015-12-01,Upper West Side,Manhattan,neighborhood,859
2015-12-01,Utopia,Queens,neighborhood,1
2015-12-01,Van Nest,Bronx,neighborhood,6
2015-12-01,Wakefield,Bronx,neighborhood,13
2015-12-01,Washington Heights,Manhattan,neighborhood,91
2015-12-01,West Harlem,Manhattan,neighborhood,5
2015-12-01,West Village,Manhattan,neighborhood,184
2015-12-01,Westchester Village,Bronx,neighborhood,2
2015-12-01,Whitestone,Queens,neighborhood,42
2015-12-01,Williamsbridge,Bronx,neighborhood,14
2015-12-01,Williamsburg,Brooklyn,neighborhood,244
2015-12-01,Windsor Terrace,Brooklyn,neighborhood,30
2015-12-01,Woodhaven,Queens,neighborhood,12
2015-12-01,Woodlawn,Bronx,neighborhood,1
2015-12-01,Woodside,Queens,neighborhood,22
2015-12-01,Woodstock,Bronx,neighborhood,1
2016-01-01,All Downtown,Manhattan,submarket,2297
2016-01-01,All Midtown,Manhattan,submarket,1572
2016-01-01,All Upper East Side,Manhattan,submarket,1341
2016-01-01,All Upper Manhattan,Manhattan,submarket,516
2016-01-01,All Upper West Side,Manhattan,submarket,836
2016-01-01,Astoria,Queens,neighborhood,89
2016-01-01,Auburndale,Queens,neighborhood,6
2016-01-01,Bath Beach,Brooklyn,neighborhood,16
2016-01-01,Battery Park City,Manhattan,neighborhood,92
2016-01-01,Bay Ridge,Brooklyn,neighborhood,100
2016-01-01,Baychester,Bronx,neighborhood,1
2016-01-01,Bayside,Queens,neighborhood,54
2016-01-01,Bedford Park,Bronx,neighborhood,1
2016-01-01,Bedford-Stuyvesant,Brooklyn,neighborhood,258
2016-01-01,Bellerose,Queens,neighborhood,23
2016-01-01,Belmont,Bronx,neighborhood,0
2016-01-01,Bensonhurst,Brooklyn,neighborhood,16
2016-01-01,Bergen Beach,Brooklyn,neighborhood,32
2016-01-01,Boerum Hill,Brooklyn,neighborhood,68
2016-01-01,Borough Park,Brooklyn,neighborhood,8
2016-01-01,Briarwood,Queens,neighborhood,23
2016-01-01,Brighton Beach,Brooklyn,neighborhood,55
2016-01-01,Bronx,Bronx,borough,668
2016-01-01,Bronxwood,Bronx,neighborhood,5
2016-01-01,Brooklyn,Brooklyn,borough,2853
2016-01-01,Brooklyn Heights,Brooklyn,neighborhood,101
2016-01-01,Brookville,Queens,neighborhood,1
2016-01-01,Brownsville,Brooklyn,neighborhood,12
2016-01-01,Bushwick,Brooklyn,neighborhood,103
2016-01-01,Cambria Heights,Queens,neighborhood,7
2016-01-01,Canarsie,Brooklyn,neighborhood,84
2016-01-01,Carroll Gardens,Brooklyn,neighborhood,50
2016-01-01,Castle Hill,Bronx,neighborhood,2
2016-01-01,Central Harlem,Manhattan,neighborhood,221
2016-01-01,Central Park South,Manhattan,neighborhood,74
2016-01-01,Central Queens,Queens,submarket,470
2016-01-01,Chelsea,Manhattan,neighborhood,310
2016-01-01,Chinatown,Manhattan,neighborhood,9
2016-01-01,City Island,Bronx,neighborhood,7
2016-01-01,Civic Center,Manhattan,neighborhood,6
2016-01-01,Clearview,Queens,neighborhood,10
2016-01-01,Clinton Hill,Brooklyn,neighborhood,83
