variable,areaName,Borough,areaType,value
2010-03-01,Little Neck,Queens,neighborhood,
2010-03-01,Long Island City,Queens,neighborhood,2525.0
2010-03-01,Longwood,Bronx,neighborhood,
2010-03-01,Lower East Side,Manhattan,neighborhood,2295.0
2010-03-01,Manhattan,Manhattan,borough,2721.0
2010-03-01,Manhattan Beach,Brooklyn,neighborhood,
2010-03-01,Marble Hill,Manhattan,neighborhood,
2010-03-01,Marine Park,Brooklyn,neighborhood,
2010-03-01,Maspeth,Queens,neighborhood,
2010-03-01,Melrose,Bronx,neighborhood,
2010-03-01,Middle Village,Queens,neighborhood,
2010-03-01,Midtown,Manhattan,neighborhood,3800.0
2010-03-01,Midtown East,Manhattan,neighborhood,2650.0
2010-03-01,Midtown South,Manhattan,neighborhood,3250.0
2010-03-01,Midtown West,Manhattan,neighborhood,2650.0
2010-03-01,Midwood,Brooklyn,neighborhood,1675.0
2010-03-01,Mill Basin,Brooklyn,neighborhood,
2010-03-01,Morningside Heights,Manhattan,neighborhood,2100.0
2010-03-01,Morris Heights,Bronx,neighborhood,
2010-03-01,Morris Park,Bronx,neighborhood,
2010-03-01,Morrisania,Bronx,neighborhood,
2010-03-01,Mott Haven,Bronx,neighborhood,
2010-03-01,NYC,,city,2600.0
2010-03-01,New Hyde Park,Queens,neighborhood,
2010-03-01,Nolita,Manhattan,neighborhood,3195.0
2010-03-01,North Brooklyn,Brooklyn,submarket,2484.0
2010-03-01,North Corona,Queens,neighborhood,
2010-03-01,Northeast Queens,Queens,submarket,1625.0
2010-03-01,Northwest Brooklyn,Brooklyn,submarket,2290.0
2010-03-01,Northwest Queens,Queens,submarket,1944.0
2010-03-01,Norwood,Bronx,neighborhood,
2010-03-01,Oakland Gardens,Queens,neighborhood,
2010-03-01,Ocean Parkway,Brooklyn,neighborhood,
2010-03-01,Old Mill Basin,Brooklyn,neighborhood,
2010-03-01,Ozone Park,Queens,neighborhood,
2010-03-01,Park Slope,Brooklyn,neighborhood,2200.0
2010-03-01,Parkchester,Bronx,neighborhood,
2010-03-01,Pelham Bay,Bronx,neighborhood,
2010-03-01,Pelham Gardens,Bronx,neighborhood,
2010-03-01,Pelham Parkway,Bronx,neighborhood,
2010-03-01,Pomonok,Queens,neighborhood,
2010-03-01,Port Morris,Bronx,neighborhood,
2010-03-01,Prospect Heights,Brooklyn,neighborhood,2000.0
2010-03-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,
2010-03-01,Prospect Park,Brooklyn,submarket,2100.0
2010-03-01,Prospect Park South,Brooklyn,neighborhood,
2010-03-01,Queens,Queens,borough,1700.0
2010-03-01,Queens Village,Queens,neighborhood,
2010-03-01,Red Hook,Brooklyn,neighborhood,
2010-03-01,Rego Park,Queens,neighborhood,1425.0
2010-03-01,Richmond Hill,Queens,neighborhood,
2010-03-01,Ridgewood,Queens,neighborhood,
2010-03-01,Riverdale,Bronx,neighborhood,1675.0
2010-03-01,Rockaway All,Queens,neighborhood,
2010-03-01,Roosevelt Island,Manhattan,neighborhood,2404.0
2010-03-01,Rosedale,Queens,neighborhood,
2010-03-01,Schuylerville,Bronx,neighborhood,
2010-03-01,Seagate,Brooklyn,neighborhood,
2010-03-01,Sheepshead Bay,Brooklyn,neighborhood,1200.0
2010-03-01,Soho,Manhattan,neighborhood,5275.0
2010-03-01,Soundview,Bronx,neighborhood,
2010-03-01,South Brooklyn,Brooklyn,submarket,1475.0
2010-03-01,South Jamaica,Queens,neighborhood,
2010-03-01,South Ozone Park,Queens,neighborhood,
2010-03-01,South Queens,Queens,submarket,
2010-03-01,South Richmond Hill,Queens,neighborhood,
2010-03-01,Springfield Gardens,Queens,neighborhood,
2010-03-01,St. Albans,Queens,neighborhood,
2010-03-01,Staten Island,Staten Island,borough,
2010-03-01,Stuyvesant Town/PCV,Manhattan,neighborhood,
2010-03-01,Sunnyside,Queens,neighborhood,1500.0
2010-03-01,Sunset Park,Brooklyn,neighborhood,1400.0
2010-03-01,The Rockaways,Queens,submarket,
2010-03-01,Throgs Neck,Bronx,neighborhood,
2010-03-01,Tremont,Bronx,neighborhood,
2010-03-01,Tribeca,Manhattan,neighborhood,6500.0
2010-03-01,University Heights,Bronx,neighborhood,
2010-03-01,Upper East Side,Manhattan,neighborhood,2400.0
2010-03-01,Upper West Side,Manhattan,neighborhood,2750.0
2010-03-01,Utopia,Queens,neighborhood,
2010-03-01,Van Nest,Bronx,neighborhood,
2010-03-01,Wakefield,Bronx,neighborhood,
2010-03-01,Washington Heights,Manhattan,neighborhood,1597.0
2010-03-01,West Harlem,Manhattan,neighborhood,1650.0
2010-03-01,West Village,Manhattan,neighborhood,3113.0
2010-03-01,Westchester Village,Bronx,neighborhood,
2010-03-01,Whitestone,Queens,neighborhood,
2010-03-01,Williamsbridge,Bronx,neighborhood,
2010-03-01,Williamsburg,Brooklyn,neighborhood,2500.0
2010-03-01,Windsor Terrace,Brooklyn,neighborhood,1650.0
2010-03-01,Woodhaven,Queens,neighborhood,
2010-03-01,Woodlawn,Bronx,neighborhood,
2010-03-01,Woodside,Queens,neighborhood,1398.0
2010-03-01,Woodstock,Bronx,neighborhood,
2010-04-01,All Downtown,Manhattan,submarket,3100.0
2010-04-01,All Midtown,Manhattan,submarket,2850.0
2010-04-01,All Upper East Side,Manhattan,submarket,2500.0
2010-04-01,All Upper Manhattan,Manhattan,submarket,1800.0
2010-04-01,All Upper West Side,Manhattan,submarket,2800.0
2010-04-01,Astoria,Queens,neighborhood,1600.0
2010-04-01,Auburndale,Queens,neighborhood,
2010-04-01,Bath Beach,Brooklyn,neighborhood,
2010-04-01,Battery Park City,Manhattan,neighborhood,3295.0
2010-04-01,Bay Ridge,Brooklyn,neighborhood,1350.0
2010-04-01,Baychester,Bronx,neighborhood,
2010-04-01,Bayside,Queens,neighborhood,1838.0
2010-04-01,Bedford Park,Bronx,neighborhood,
2010-04-01,Bedford-Stuyvesant,Brooklyn,neighborhood,1650.0
2010-04-01,Bellerose,Queens,neighborhood,
2010-04-01,Belmont,Bronx,neighborhood,
2010-04-01,Bensonhurst,Brooklyn,neighborhood,
2010-04-01,Bergen Beach,Brooklyn,neighborhood,
2010-04-01,Boerum Hill,Brooklyn,neighborhood,2500.0
2010-04-01,Borough Park,Brooklyn,neighborhood,
2010-04-01,Briarwood,Queens,neighborhood,
2010-04-01,Brighton Beach,Brooklyn,neighborhood,
2010-04-01,Bronx,Bronx,borough,1508.0
2010-04-01,Bronxwood,Bronx,neighborhood,
2010-04-01,Brooklyn,Brooklyn,borough,2150.0
2010-04-01,Brooklyn Heights,Brooklyn,neighborhood,2200.0
2010-04-01,Brookville,Queens,neighborhood,
2010-04-01,Brownsville,Brooklyn,neighborhood,
2010-04-01,Bushwick,Brooklyn,neighborhood,1875.0
2010-04-01,Cambria Heights,Queens,neighborhood,
2010-04-01,Canarsie,Brooklyn,neighborhood,
2010-04-01,Carroll Gardens,Brooklyn,neighborhood,2175.0
2010-04-01,Castle Hill,Bronx,neighborhood,
2010-04-01,Central Harlem,Manhattan,neighborhood,1863.0
2010-04-01,Central Park South,Manhattan,neighborhood,6500.0
2010-04-01,Central Queens,Queens,submarket,1500.0
2010-04-01,Chelsea,Manhattan,neighborhood,3200.0
2010-04-01,Chinatown,Manhattan,neighborhood,2200.0
2010-04-01,City Island,Bronx,neighborhood,
2010-04-01,Civic Center,Manhattan,neighborhood,
2010-04-01,Clearview,Queens,neighborhood,
2010-04-01,Clinton Hill,Brooklyn,neighborhood,2000.0
2010-04-01,Co-op City,Bronx,neighborhood,
2010-04-01,Cobble Hill,Brooklyn,neighborhood,2340.0
2010-04-01,College Point,Queens,neighborhood,
2010-04-01,Columbia St Waterfront District,Brooklyn,neighborhood,
2010-04-01,Concourse,Bronx,neighborhood,1373.0
2010-04-01,Coney Island,Brooklyn,neighborhood,
2010-04-01,Corona,Queens,neighborhood,1095.0
2010-04-01,Country Club,Bronx,neighborhood,
2010-04-01,Crotona Park East,Bronx,neighborhood,
2010-04-01,Crown Heights,Brooklyn,neighborhood,2050.0
2010-04-01,DUMBO,Brooklyn,neighborhood,2875.0
2010-04-01,Ditmas Park,Brooklyn,neighborhood,1500.0
2010-04-01,Douglaston,Queens,neighborhood,
2010-04-01,Downtown Brooklyn,Brooklyn,neighborhood,2250.0
2010-04-01,Dyker Heights,Brooklyn,neighborhood,
2010-04-01,East Brooklyn,Brooklyn,submarket,1750.0
2010-04-01,East Elmhurst,Queens,neighborhood,
2010-04-01,East Flatbush,Brooklyn,neighborhood,2400.0
2010-04-01,East Harlem,Manhattan,neighborhood,1975.0
2010-04-01,East New York,Brooklyn,neighborhood,
2010-04-01,East Tremont,Bronx,neighborhood,
2010-04-01,East Village,Manhattan,neighborhood,2500.0
2010-04-01,Eastchester,Bronx,neighborhood,
2010-04-01,Edenwald,Bronx,neighborhood,
2010-04-01,Elmhurst,Queens,neighborhood,1150.0
2010-04-01,Financial District,Manhattan,neighborhood,3000.0
2010-04-01,Flatbush,Brooklyn,neighborhood,1595.0
2010-04-01,Flatiron,Manhattan,neighborhood,3695.0
2010-04-01,Flatlands,Brooklyn,neighborhood,
2010-04-01,Floral Park,Queens,neighborhood,
2010-04-01,Flushing,Queens,neighborhood,1350.0
2010-04-01,Fordham,Bronx,neighborhood,
2010-04-01,Forest Hills,Queens,neighborhood,1663.0
2010-04-01,Fort Greene,Brooklyn,neighborhood,2200.0
2010-04-01,Fresh Meadows,Queens,neighborhood,
2010-04-01,Gerritsen Beach,Brooklyn,neighborhood,
2010-04-01,Glen Oaks,Queens,neighborhood,
2010-04-01,Glendale,Queens,neighborhood,
2010-04-01,Gowanus,Brooklyn,neighborhood,
2010-04-01,Gramercy Park,Manhattan,neighborhood,3100.0
2010-04-01,Gravesend,Brooklyn,neighborhood,1388.0
2010-04-01,Greenpoint,Brooklyn,neighborhood,2300.0
2010-04-01,Greenwich Village,Manhattan,neighborhood,3000.0
2010-04-01,Greenwood,Brooklyn,neighborhood,1700.0
2010-04-01,Hamilton Heights,Manhattan,neighborhood,1800.0
2010-04-01,Highbridge,Bronx,neighborhood,
2010-04-01,Hillcrest,Queens,neighborhood,
2010-04-01,Hollis,Queens,neighborhood,
2010-04-01,Howard Beach,Queens,neighborhood,
2010-04-01,Hunts Point,Bronx,neighborhood,
2010-04-01,Inwood,Manhattan,neighborhood,1395.0
2010-04-01,Jackson Heights,Queens,neighborhood,
2010-04-01,Jamaica,Queens,neighborhood,
2010-04-01,Jamaica Estates,Queens,neighborhood,
2010-04-01,Jamaica Hills,Queens,neighborhood,
2010-04-01,Kensington,Brooklyn,neighborhood,1975.0
2010-04-01,Kew Gardens,Queens,neighborhood,1438.0
2010-04-01,Kew Gardens Hills,Queens,neighborhood,
2010-04-01,Kingsbridge,Bronx,neighborhood,1300.0
2010-04-01,Laconia,Bronx,neighborhood,
2010-04-01,Laurelton,Queens,neighborhood,
2010-04-01,Little Italy,Manhattan,neighborhood,2999.0
2010-04-01,Little Neck,Queens,neighborhood,
2010-04-01,Long Island City,Queens,neighborhood,2600.0
2010-04-01,Longwood,Bronx,neighborhood,
2010-04-01,Lower East Side,Manhattan,neighborhood,2250.0
2010-04-01,Manhattan,Manhattan,borough,2800.0
2010-04-01,Manhattan Beach,Brooklyn,neighborhood,
2010-04-01,Marble Hill,Manhattan,neighborhood,
2010-04-01,Marine Park,Brooklyn,neighborhood,
2010-04-01,Maspeth,Queens,neighborhood,
2010-04-01,Melrose,Bronx,neighborhood,
2010-04-01,Middle Village,Queens,neighborhood,
2010-04-01,Midtown,Manhattan,neighborhood,4000.0
2010-04-01,Midtown East,Manhattan,neighborhood,2700.0
2010-04-01,Midtown South,Manhattan,neighborhood,3350.0
2010-04-01,Midtown West,Manhattan,neighborhood,2650.0
2010-04-01,Midwood,Brooklyn,neighborhood,1725.0
2010-04-01,Mill Basin,Brooklyn,neighborhood,
2010-04-01,Morningside Heights,Manhattan,neighborhood,2000.0
2010-04-01,Morris Heights,Bronx,neighborhood,
2010-04-01,Morris Park,Bronx,neighborhood,
2010-04-01,Morrisania,Bronx,neighborhood,
2010-04-01,Mott Haven,Bronx,neighborhood,
2010-04-01,NYC,,city,2650.0
2010-04-01,New Hyde Park,Queens,neighborhood,
2010-04-01,Nolita,Manhattan,neighborhood,3273.0
2010-04-01,North Brooklyn,Brooklyn,submarket,2500.0
2010-04-01,North Corona,Queens,neighborhood,
2010-04-01,Northeast Queens,Queens,submarket,1450.0
2010-04-01,Northwest Brooklyn,Brooklyn,submarket,2300.0
2010-04-01,Northwest Queens,Queens,submarket,1950.0
2010-04-01,Norwood,Bronx,neighborhood,
2010-04-01,Oakland Gardens,Queens,neighborhood,
2010-04-01,Ocean Parkway,Brooklyn,neighborhood,
2010-04-01,Old Mill Basin,Brooklyn,neighborhood,
2010-04-01,Ozone Park,Queens,neighborhood,
2010-04-01,Park Slope,Brooklyn,neighborhood,2200.0
2010-04-01,Parkchester,Bronx,neighborhood,
2010-04-01,Pelham Bay,Bronx,neighborhood,
2010-04-01,Pelham Gardens,Bronx,neighborhood,
2010-04-01,Pelham Parkway,Bronx,neighborhood,
2010-04-01,Pomonok,Queens,neighborhood,
2010-04-01,Port Morris,Bronx,neighborhood,
2010-04-01,Prospect Heights,Brooklyn,neighborhood,2000.0
2010-04-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,1700.0
2010-04-01,Prospect Park,Brooklyn,submarket,2185.0
2010-04-01,Prospect Park South,Brooklyn,neighborhood,
2010-04-01,Queens,Queens,borough,1695.0
2010-04-01,Queens Village,Queens,neighborhood,
2010-04-01,Red Hook,Brooklyn,neighborhood,
2010-04-01,Rego Park,Queens,neighborhood,1300.0
2010-04-01,Richmond Hill,Queens,neighborhood,
2010-04-01,Ridgewood,Queens,neighborhood,
2010-04-01,Riverdale,Bronx,neighborhood,1800.0
2010-04-01,Rockaway All,Queens,neighborhood,
2010-04-01,Roosevelt Island,Manhattan,neighborhood,2570.0
2010-04-01,Rosedale,Queens,neighborhood,
2010-04-01,Schuylerville,Bronx,neighborhood,
2010-04-01,Seagate,Brooklyn,neighborhood,
2010-04-01,Sheepshead Bay,Brooklyn,neighborhood,1250.0
2010-04-01,Soho,Manhattan,neighborhood,4950.0
2010-04-01,Soundview,Bronx,neighborhood,
2010-04-01,South Brooklyn,Brooklyn,submarket,1450.0
2010-04-01,South Jamaica,Queens,neighborhood,
2010-04-01,South Ozone Park,Queens,neighborhood,
2010-04-01,South Queens,Queens,submarket,
2010-04-01,South Richmond Hill,Queens,neighborhood,
2010-04-01,Springfield Gardens,Queens,neighborhood,
2010-04-01,St. Albans,Queens,neighborhood,
2010-04-01,Staten Island,Staten Island,borough,
2010-04-01,Stuyvesant Town/PCV,Manhattan,neighborhood,
2010-04-01,Sunnyside,Queens,neighborhood,1550.0
2010-04-01,Sunset Park,Brooklyn,neighborhood,1400.0
2010-04-01,The Rockaways,Queens,submarket,
2010-04-01,Throgs Neck,Bronx,neighborhood,
2010-04-01,Tremont,Bronx,neighborhood,
2010-04-01,Tribeca,Manhattan,neighborhood,6400.0
2010-04-01,University Heights,Bronx,neighborhood,
2010-04-01,Upper East Side,Manhattan,neighborhood,2500.0
2010-04-01,Upper West Side,Manhattan,neighborhood,2800.0
2010-04-01,Utopia,Queens,neighborhood,
2010-04-01,Van Nest,Bronx,neighborhood,
2010-04-01,Wakefield,Bronx,neighborhood,
2010-04-01,Washington Heights,Manhattan,neighborhood,1600.0
2010-04-01,West Harlem,Manhattan,neighborhood,1775.0
2010-04-01,West Village,Manhattan,neighborhood,3250.0
2010-04-01,Westchester Village,Bronx,neighborhood,
2010-04-01,Whitestone,Queens,neighborhood,
2010-04-01,Williamsbridge,Bronx,neighborhood,
2010-04-01,Williamsburg,Brooklyn,neighborhood,2600.0
2010-04-01,Windsor Terrace,Brooklyn,neighborhood,1600.0
2010-04-01,Woodhaven,Queens,neighborhood,
2010-04-01,Woodlawn,Bronx,neighborhood,
2010-04-01,Woodside,Queens,neighborhood,2000.0
2010-04-01,Woodstock,Bronx,neighborhood,
2010-05-01,All Downtown,Manhattan,submarket,3100.0
2010-05-01,All Midtown,Manhattan,submarket,2895.0
2010-05-01,All Upper East Side,Manhattan,submarket,2550.0
2010-05-01,All Upper Manhattan,Manhattan,submarket,1823.0
2010-05-01,All Upper West Side,Manhattan,submarket,2800.0
2010-05-01,Astoria,Queens,neighborhood,1700.0
2010-05-01,Auburndale,Queens,neighborhood,
2010-05-01,Bath Beach,Brooklyn,neighborhood,
2010-05-01,Battery Park City,Manhattan,neighborhood,3100.0
2010-05-01,Bay Ridge,Brooklyn,neighborhood,1350.0
2010-05-01,Baychester,Bronx,neighborhood,
2010-05-01,Bayside,Queens,neighborhood,
2010-05-01,Bedford Park,Bronx,neighborhood,
2010-05-01,Bedford-Stuyvesant,Brooklyn,neighborhood,1650.0
2010-05-01,Bellerose,Queens,neighborhood,
2010-05-01,Belmont,Bronx,neighborhood,
2010-05-01,Bensonhurst,Brooklyn,neighborhood,
2010-05-01,Bergen Beach,Brooklyn,neighborhood,
2010-05-01,Boerum Hill,Brooklyn,neighborhood,2500.0
2010-05-01,Borough Park,Brooklyn,neighborhood,
2010-05-01,Briarwood,Queens,neighborhood,
2010-05-01,Brighton Beach,Brooklyn,neighborhood,
2010-05-01,Bronx,Bronx,borough,1600.0
2010-05-01,Bronxwood,Bronx,neighborhood,
2010-05-01,Brooklyn,Brooklyn,borough,2200.0
2010-05-01,Brooklyn Heights,Brooklyn,neighborhood,2400.0
2010-05-01,Brookville,Queens,neighborhood,
2010-05-01,Brownsville,Brooklyn,neighborhood,
2010-05-01,Bushwick,Brooklyn,neighborhood,1950.0
2010-05-01,Cambria Heights,Queens,neighborhood,
2010-05-01,Canarsie,Brooklyn,neighborhood,
2010-05-01,Carroll Gardens,Brooklyn,neighborhood,2200.0
2010-05-01,Castle Hill,Bronx,neighborhood,
2010-05-01,Central Harlem,Manhattan,neighborhood,1900.0
2010-05-01,Central Park South,Manhattan,neighborhood,6200.0
2010-05-01,Central Queens,Queens,submarket,1313.0
2010-05-01,Chelsea,Manhattan,neighborhood,3200.0
2010-05-01,Chinatown,Manhattan,neighborhood,2200.0
2010-05-01,City Island,Bronx,neighborhood,
2010-05-01,Civic Center,Manhattan,neighborhood,
2010-05-01,Clearview,Queens,neighborhood,
2010-05-01,Clinton Hill,Brooklyn,neighborhood,2100.0
2010-05-01,Co-op City,Bronx,neighborhood,
2010-05-01,Cobble Hill,Brooklyn,neighborhood,2400.0
2010-05-01,College Point,Queens,neighborhood,
2010-05-01,Columbia St Waterfront District,Brooklyn,neighborhood,2550.0
2010-05-01,Concourse,Bronx,neighborhood,
2010-05-01,Coney Island,Brooklyn,neighborhood,
2010-05-01,Corona,Queens,neighborhood,1150.0
2010-05-01,Country Club,Bronx,neighborhood,
2010-05-01,Crotona Park East,Bronx,neighborhood,
2010-05-01,Crown Heights,Brooklyn,neighborhood,1900.0
2010-05-01,DUMBO,Brooklyn,neighborhood,2800.0
2010-05-01,Ditmas Park,Brooklyn,neighborhood,
2010-05-01,Douglaston,Queens,neighborhood,
2010-05-01,Downtown Brooklyn,Brooklyn,neighborhood,2400.0
2010-05-01,Dyker Heights,Brooklyn,neighborhood,1200.0
2010-05-01,East Brooklyn,Brooklyn,submarket,1750.0
2010-05-01,East Elmhurst,Queens,neighborhood,
2010-05-01,East Flatbush,Brooklyn,neighborhood,
2010-05-01,East Harlem,Manhattan,neighborhood,1998.0
2010-05-01,East New York,Brooklyn,neighborhood,
2010-05-01,East Tremont,Bronx,neighborhood,
2010-05-01,East Village,Manhattan,neighborhood,2595.0
2010-05-01,Eastchester,Bronx,neighborhood,
2010-05-01,Edenwald,Bronx,neighborhood,
2010-05-01,Elmhurst,Queens,neighborhood,
2010-05-01,Financial District,Manhattan,neighborhood,3200.0
2010-05-01,Flatbush,Brooklyn,neighborhood,
2010-05-01,Flatiron,Manhattan,neighborhood,3885.0
2010-05-01,Flatlands,Brooklyn,neighborhood,
2010-05-01,Floral Park,Queens,neighborhood,
2010-05-01,Flushing,Queens,neighborhood,1300.0
2010-05-01,Fordham,Bronx,neighborhood,
2010-05-01,Forest Hills,Queens,neighborhood,1550.0
2010-05-01,Fort Greene,Brooklyn,neighborhood,2225.0
2010-05-01,Fresh Meadows,Queens,neighborhood,
2010-05-01,Gerritsen Beach,Brooklyn,neighborhood,
2010-05-01,Glen Oaks,Queens,neighborhood,
2010-05-01,Glendale,Queens,neighborhood,
2010-05-01,Gowanus,Brooklyn,neighborhood,1800.0
2010-05-01,Gramercy Park,Manhattan,neighborhood,2995.0
2010-05-01,Gravesend,Brooklyn,neighborhood,
2010-05-01,Greenpoint,Brooklyn,neighborhood,2300.0
2010-05-01,Greenwich Village,Manhattan,neighborhood,3000.0
2010-05-01,Greenwood,Brooklyn,neighborhood,1800.0
2010-05-01,Hamilton Heights,Manhattan,neighborhood,1695.0
2010-05-01,Highbridge,Bronx,neighborhood,
2010-05-01,Hillcrest,Queens,neighborhood,
2010-05-01,Hollis,Queens,neighborhood,
2010-05-01,Howard Beach,Queens,neighborhood,
2010-05-01,Hunts Point,Bronx,neighborhood,
2010-05-01,Inwood,Manhattan,neighborhood,1350.0
2010-05-01,Jackson Heights,Queens,neighborhood,
2010-05-01,Jamaica,Queens,neighborhood,
2010-05-01,Jamaica Estates,Queens,neighborhood,
2010-05-01,Jamaica Hills,Queens,neighborhood,
2010-05-01,Kensington,Brooklyn,neighborhood,
2010-05-01,Kew Gardens,Queens,neighborhood,1425.0
2010-05-01,Kew Gardens Hills,Queens,neighborhood,
2010-05-01,Kingsbridge,Bronx,neighborhood,1200.0
2010-05-01,Laconia,Bronx,neighborhood,
2010-05-01,Laurelton,Queens,neighborhood,
2010-05-01,Little Italy,Manhattan,neighborhood,2885.0
2010-05-01,Little Neck,Queens,neighborhood,
2010-05-01,Long Island City,Queens,neighborhood,2700.0
2010-05-01,Longwood,Bronx,neighborhood,
2010-05-01,Lower East Side,Manhattan,neighborhood,2495.0
2010-05-01,Manhattan,Manhattan,borough,2800.0
2010-05-01,Manhattan Beach,Brooklyn,neighborhood,
2010-05-01,Marble Hill,Manhattan,neighborhood,
2010-05-01,Marine Park,Brooklyn,neighborhood,
2010-05-01,Maspeth,Queens,neighborhood,
2010-05-01,Melrose,Bronx,neighborhood,
2010-05-01,Middle Village,Queens,neighborhood,
2010-05-01,Midtown,Manhattan,neighborhood,3948.0
2010-05-01,Midtown East,Manhattan,neighborhood,2700.0
2010-05-01,Midtown South,Manhattan,neighborhood,3400.0
2010-05-01,Midtown West,Manhattan,neighborhood,2790.0
2010-05-01,Midwood,Brooklyn,neighborhood,
2010-05-01,Mill Basin,Brooklyn,neighborhood,
2010-05-01,Morningside Heights,Manhattan,neighborhood,2050.0
2010-05-01,Morris Heights,Bronx,neighborhood,
2010-05-01,Morris Park,Bronx,neighborhood,
2010-05-01,Morrisania,Bronx,neighborhood,
2010-05-01,Mott Haven,Bronx,neighborhood,1600.0
2010-05-01,NYC,,city,2695.0
2010-05-01,New Hyde Park,Queens,neighborhood,
2010-05-01,Nolita,Manhattan,neighborhood,3325.0
2010-05-01,North Brooklyn,Brooklyn,submarket,2550.0
2010-05-01,North Corona,Queens,neighborhood,
2010-05-01,Northeast Queens,Queens,submarket,1400.0
2010-05-01,Northwest Brooklyn,Brooklyn,submarket,2400.0
2010-05-01,Northwest Queens,Queens,submarket,1950.0
2010-05-01,Norwood,Bronx,neighborhood,
2010-05-01,Oakland Gardens,Queens,neighborhood,
2010-05-01,Ocean Parkway,Brooklyn,neighborhood,
2010-05-01,Old Mill Basin,Brooklyn,neighborhood,
2010-05-01,Ozone Park,Queens,neighborhood,
2010-05-01,Park Slope,Brooklyn,neighborhood,2450.0
2010-05-01,Parkchester,Bronx,neighborhood,
2010-05-01,Pelham Bay,Bronx,neighborhood,
2010-05-01,Pelham Gardens,Bronx,neighborhood,
2010-05-01,Pelham Parkway,Bronx,neighborhood,
2010-05-01,Pomonok,Queens,neighborhood,
2010-05-01,Port Morris,Bronx,neighborhood,
2010-05-01,Prospect Heights,Brooklyn,neighborhood,2000.0
2010-05-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,1725.0
2010-05-01,Prospect Park,Brooklyn,submarket,2200.0
